----,
DateTime:        , 2023/09/12, 15:50:44, 1694544644630,
RFID_EPC:        ,--Not Acquired--,
RFID_UserData:   ,--Not Acquired--,
Barcode:         ,-Not Acquired--,
PIF:,        -1170.00,
PARs:,            0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Light:,           0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Cycles:,            1,
                    1,      54,      55,      56,
Lamps:,        #10000,
Gain:,              2,      25, 
SNR_raw:,     217.22,
Position:,        0.0,              0.0,   NoData,
DataPt,      Time(us),   EX,         EM,       Fit,
==========,==========,==========,==========,=========,
    0,        0.0,      0.000,       0.000,    227.070,
    1,        0.8,    338.913,     262.457,    248.784,
    2,        3.3,    359.758,     280.067,    271.892,
    3,        5.8,    360.026,     296.645,    294.817,
    4,        8.3,    360.205,     314.543,    317.311,
    5,       10.8,    360.324,     333.033,    339.186,
    6,       13.3,    360.488,     352.577,    360.304,
    7,       15.8,    360.876,     372.843,    380.570,
    8,       18.3,    360.936,     392.175,    399.898,
    9,       20.8,    361.144,     410.916,    418.250,
   10,       23.3,    361.338,     429.930,    435.597,
   11,       25.8,    361.159,     448.140,    451.923,
   12,       28.3,    361.457,     465.338,    467.246,
   13,       30.8,    361.189,     481.050,    481.570,
   14,       33.3,    361.338,     495.381,    494.933,
   15,       35.8,    361.532,     508.945,    507.366,
   16,       38.3,    361.547,     521.094,    518.906,
   17,       40.8,    361.666,     533.088,    529.595,
   18,       43.3,    361.815,     542.404,    539.477,
   19,       45.8,    361.860,     552.147,    548.596,
   20,       48.3,    361.785,     560.277,    556.996,
   21,       50.8,    362.069,     567.986,    564.724,
   22,       53.3,    361.845,     574.693,    571.823,
   23,       55.8,    361.994,     580.810,    578.336,
   24,       58.3,    361.830,     586.463,    584.306,
   25,       60.8,    361.875,     591.779,    589.771,
   26,       63.3,    362.009,     596.394,    594.769,
   27,       65.8,    362.099,     599.975,    599.338,
   28,       68.3,    361.964,     604.756,    603.510,
   29,       70.8,    362.173,     607.997,    607.317,
