----,
DateTime:        , 2023/09/12, 16:06:44, 1694545604670,
RFID_EPC:        ,--Not Acquired--,
RFID_UserData:   ,--Not Acquired--,
Barcode:         ,-Not Acquired--,
PIF:,        -1195.00,
PARs:,            0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Light:,           0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Cycles:,            1,
                    1,      54,      55,      56,
Lamps:,        #10000,
Gain:,              2,      25, 
SNR_raw:,     225.01,
Position:,        0.0,              0.0,   NoData,
DataPt,      Time(us),   EX,         EM,       Fit,
==========,==========,==========,==========,=========,
    0,        0.0,      0.000,       0.000,    225.860,
    1,        0.8,    338.979,     258.423,    246.606,
    2,        3.3,    359.697,     275.530,    268.725,
    3,        5.8,    360.218,     291.629,    290.703,
    4,        8.3,    360.278,     309.345,    312.260,
    5,       10.8,    360.367,     327.305,    333.204,
    6,       13.3,    360.605,     346.085,    353.395,
    7,       15.8,    360.695,     365.129,    372.724,
    8,       18.3,    360.963,     383.973,    391.126,
    9,       20.8,    360.799,     403.549,    408.539,
   10,       23.3,    361.186,     420.974,    424.960,
   11,       25.8,    361.261,     438.188,    440.375,
   12,       28.3,    361.246,     453.846,    454.789,
   13,       30.8,    361.469,     468.643,    468.230,
   14,       33.3,    361.544,     482.376,    480.722,
   15,       35.8,    361.663,     494.245,    492.304,
   16,       38.3,    361.559,     506.142,    503.011,
   17,       40.8,    361.678,     516.205,    512.891,
   18,       43.3,    361.722,     525.265,    521.988,
   19,       45.8,    361.663,     534.061,    530.349,
   20,       48.3,    361.782,     541.210,    538.022,
   21,       50.8,    361.871,     547.985,    545.051,
   22,       53.3,    361.976,     554.457,    551.483,
   23,       55.8,    361.856,     558.923,    557.360,
   24,       58.3,    362.035,     563.895,    562.725,
   25,       60.8,    361.946,     568.732,    567.616,
   26,       63.3,    362.065,     572.273,    572.071,
   27,       65.8,    362.065,     576.140,    576.126,
   28,       68.3,    362.020,     579.940,    579.814,
   29,       70.8,    362.110,     582.420,    583.165,
