----,
DateTime:        , 2023/09/12, 14:07:30, 1694538450620,
RFID_EPC:        ,--Not Acquired--,
RFID_UserData:   ,--Not Acquired--,
Barcode:         ,--Not Acquired--,
PIF:,        -2860.00,
PARs:,            0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Light:,           0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Cycles:,            1,
                    1,      54,      55,      56,
Lamps:,        #10000,
Gain:,              1,      10, 
SNR_raw:,     254.70,
Position:,        0.0,              0.0,   NoData,
DataPt,      Time(us),   EX,         EM,       Fit,
==========,==========,==========,==========,=========,
    0,        0.0,      0.000,       0.000,    592.762,
    1,        0.8,    340.134,     719.716,    675.568,
    2,        3.3,    359.655,     790.009,    769.577,
    3,        5.8,    360.111,     856.403,    863.444,
    4,        8.3,    360.149,     928.505,    953.312,
    5,       10.8,    360.453,    1004.293,   1037.590,
    6,       13.3,    360.491,    1082.414,   1115.680,
    7,       15.8,    360.718,    1159.907,   1187.561,
    8,       18.3,    360.680,    1235.165,   1253.418,
    9,       20.8,    360.870,    1302.684,   1313.592,
   10,       23.3,    360.908,    1367.383,   1368.449,
   11,       25.8,    361.136,    1424.670,   1418.383,
   12,       28.3,    361.060,    1475.377,   1463.763,
   13,       30.8,    361.060,    1520.522,   1504.953,
   14,       33.3,    361.326,    1559.533,   1542.306,
   15,       35.8,    361.592,    1593.232,   1576.155,
   16,       38.3,    361.554,    1622.718,   1606.804,
   17,       40.8,    361.554,    1650.653,   1634.529,
   18,       43.3,    361.668,    1672.252,   1659.589,
   19,       45.8,    361.706,    1692.259,   1682.230,
   20,       48.3,    361.630,    1710.588,   1702.675,
   21,       50.8,    361.592,    1727.361,   1721.125,
   22,       53.3,    362.010,    1740.285,   1737.750,
   23,       55.8,    361.744,    1754.280,   1752.762,
   24,       58.3,    361.858,    1765.334,   1766.285,
   25,       60.8,    361.858,    1776.112,   1778.472,
   26,       63.3,    361.934,    1784.304,   1789.446,
   27,       65.8,    361.934,    1794.251,   1799.332,
