----,
DateTime:        , 2023/09/12, 14:21:06, 1694539266660,
RFID_EPC:        ,--Not Acquired--,
RFID_UserData:   ,--Not Acquired--,
Barcode:         ,--Not Acquired--,
PIF:,        -2930.00,
PARs:,            0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Light:,           0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Cycles:,            1,
                    1,      54,      55,      56,
Lamps:,        #10000,
Gain:,              1,      10, 
SNR_raw:,     226.87,
Position:,        0.0,              0.0,   NoData,
DataPt,      Time(us),   EX,         EM,       Fit,
==========,==========,==========,==========,=========,
    0,        0.0,      0.000,       0.000,    553.225,
    1,        0.8,    340.153,     714.090,    651.278,
    2,        3.3,    359.673,     786.341,    758.055,
    3,        5.8,    360.053,     854.597,    861.764,
    4,        8.3,    359.901,     930.535,    959.155,
    5,       10.8,    360.622,    1011.585,   1049.319,
    6,       13.3,    360.660,    1095.491,   1132.043,
    7,       15.8,    360.698,    1178.825,   1207.625,
    8,       18.3,    360.850,    1257.863,   1276.545,
    9,       20.8,    361.002,    1330.464,   1339.321,
   10,       23.3,    361.002,    1398.607,   1396.458,
   11,       25.8,    361.116,    1458.812,   1448.449,
   12,       28.3,    361.116,    1513.365,   1495.744,
   13,       30.8,    361.078,    1558.943,   1538.761,
   14,       33.3,    361.306,    1600.307,   1577.891,
   15,       35.8,    361.306,    1636.287,   1613.484,
   16,       38.3,    361.534,    1668.171,   1645.858,
   17,       40.8,    361.496,    1695.456,   1675.306,
   18,       43.3,    361.648,    1719.077,   1702.088,
   19,       45.8,    361.913,    1739.919,   1726.445,
   20,       48.3,    361.875,    1759.998,   1748.605,
   21,       50.8,    362.179,    1776.469,   1768.753,
   22,       53.3,    362.065,    1792.218,   1787.086,
   23,       55.8,    362.027,    1806.217,   1803.759,
   24,       58.3,    361.989,    1819.391,   1818.918,
   25,       60.8,    362.027,    1829.420,   1832.699,
   26,       63.3,    361.913,    1838.838,   1845.233,
   27,       65.8,    361.951,    1849.696,   1856.625,
