----,
DateTime:        , 2023/09/26, 15:54:08, 1695754447866,
RFID_EPC:        ,--Not Acquired--,
RFID_UserData:   ,--Not Acquired--,
Barcode:         ,--Not Acquired--,
PIF:,        -1233.50,
PARs:,            0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Light:,           0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Cycles:,            1,
                    1,      54,      55,      65,
Lamps:,        #10000,
Gain:,              2,      25, 
SNR_raw:,     341.16,
Position:,        0.0,              0.0,   NoData,
DataPt,      Time(us),   EX,         EM,       Fit,
==========,==========,==========,==========,=========,
    0,        0.0,      0.000,       0.000,    930.065,
    1,        0.8,    238.089,     998.260,    986.128,
    2,        3.3,    270.674,    1077.225,   1064.960,
    3,        5.8,    270.903,    1146.624,   1150.561,
    4,        8.3,    270.969,    1223.109,   1235.906,
    5,       10.8,    271.034,    1300.849,   1317.658,
    6,       13.3,    271.230,    1378.808,   1394.376,
    7,       15.8,    271.344,    1453.039,   1465.573,
    8,       18.3,    271.344,    1525.457,   1531.231,
    9,       20.8,    271.475,    1591.395,   1591.562,
   10,       23.3,    271.361,    1651.396,   1646.890,
   11,       25.8,    271.541,    1706.096,   1697.549,
   12,       28.3,    271.622,    1755.100,   1743.914,
   13,       30.8,    271.622,    1800.015,   1786.334,
   14,       33.3,    271.622,    1838.672,   1825.128,
   15,       35.8,    271.720,    1874.627,   1860.587,
   16,       38.3,    271.786,    1907.290,   1893.001,
   17,       40.8,    271.802,    1933.849,   1922.634,
   18,       43.3,    271.802,    1959.052,   1949.719,
   19,       45.8,    271.802,    1983.150,   1974.473,
   20,       48.3,    271.818,    2004.001,   1997.090,
   21,       50.8,    272.047,    2020.878,   2017.725,
   22,       53.3,    272.129,    2038.278,   2036.585,
   23,       55.8,    272.129,    2053.160,   2053.831,
   24,       58.3,    272.178,    2067.670,   2069.586,
   25,       60.8,    272.292,    2080.757,   2083.967,
   26,       63.3,    272.178,    2092.654,   2097.135,
   27,       65.8,    272.260,    2103.229,   2109.146,
