----,
DateTime:        , 2023/09/12, 16:01:18, 1694545278325,
RFID_EPC:        ,--Not Acquired--,
RFID_UserData:   ,--Not Acquired--,
Barcode:         ,-Not Acquired--,
PIF:,        -1155.00,
PARs:,            0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Light:,           0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Cycles:,            1,
                    1,      54,      55,      56,
Lamps:,        #10000,
Gain:,              2,      25, 
SNR_raw:,     240.12,
Position:,        0.0,              0.0,   NoData,
DataPt,      Time(us),   EX,         EM,       Fit,
==========,==========,==========,==========,=========,
    0,        0.0,      0.000,       0.000,    217.610,
    1,        0.8,    338.541,     248.271,    237.491,
    2,        3.3,    359.575,     265.396,    259.140,
    3,        5.8,    360.037,     281.499,    280.948,
    4,        8.3,    360.082,     298.404,    302.536,
    5,       10.8,    360.350,     317.469,    323.655,
    6,       13.3,    360.529,     336.866,    344.115,
    7,       15.8,    360.693,     356.952,    363.784,
    8,       18.3,    360.991,     376.186,    382.578,
    9,       20.8,    360.917,     395.798,    400.428,
   10,       23.3,    360.976,     414.709,    417.309,
   11,       25.8,    361.230,     431.997,    433.215,
   12,       28.3,    361.274,     448.413,    448.144,
   13,       30.8,    361.379,     463.779,    462.115,
   14,       33.3,    361.468,     477.774,    475.150,
   15,       35.8,    361.498,     491.427,    487.281,
   16,       38.3,    361.617,     501.635,    498.545,
   17,       40.8,    361.766,     513.038,    508.983,
   18,       43.3,    361.796,     522.808,    518.634,
   19,       45.8,    361.766,     531.006,    527.543,
   20,       48.3,    361.901,     538.684,    535.753,
   21,       50.8,    361.766,     545.241,    543.306,
   22,       53.3,    361.915,     551.924,    550.248,
   23,       55.8,    362.050,     558.625,    556.618,
   24,       58.3,    361.975,     563.713,    562.458,
   25,       60.8,    362.005,     568.224,    567.806,
   26,       63.3,    361.930,     573.038,    572.699,
   27,       65.8,    362.154,     576.826,    577.170,
   28,       68.3,    362.094,     580.926,    581.254,
   29,       70.8,    362.243,     583.723,    584.980,
