----,
DateTime:        , 2023/03/09, 11:55:53, 1678377353403,
RFID_EPC:        ,--Not Acquired--,
RFID_UserData:   ,--Not Acquired--,
Barcode:         ,--Not Acquired--,
PIF:,        -1130.00,
PARs:,            0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Light:,           0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Cycles:,            1,
                    1,      99,     100,     102,
Lamps:,        #10000,
Gain:,              2,      25, 
SNR_raw:,    1561.11,
Position:,        0.0,              0.0,   NoData,
DataPt,      Time(us),   EX,         EM,       Fit,
==========,==========,==========,==========,=========,
    0,        0.0,      0.000,       0.000,   1086.159,
    1,        0.8,    160.548,    1173.168,   1134.296,
    2,        3.3,    180.003,    1229.402,   1193.097,
    3,        5.8,    180.187,    1279.507,   1255.760,
    4,        8.3,    180.141,    1329.517,   1320.795,
    5,       10.8,    180.294,    1381.633,   1387.188,
    6,       13.3,    180.125,    1437.056,   1454.057,
    7,       15.8,    180.386,    1495.128,   1520.909,
    8,       18.3,    180.141,    1556.285,   1587.171,
    9,       20.8,    180.294,    1619.578,   1652.592,
   10,       23.3,    180.493,    1681.227,   1716.929,
   11,       25.8,    180.570,    1746.970,   1779.961,
   12,       28.3,    180.478,    1811.580,   1841.504,
   13,       30.8,    180.616,    1876.082,   1901.492,
   14,       33.3,    180.539,    1940.299,   1959.803,
   15,       35.8,    180.616,    2002.870,   2016.406,
   16,       38.3,    180.463,    2064.141,   2071.221,
   17,       40.8,    180.708,    2123.594,   2124.286,
   18,       43.3,    180.646,    2180.502,   2175.543,
   19,       45.8,    180.524,    2235.716,   2224.980,
   20,       48.3,    180.662,    2286.870,   2272.635,
   21,       50.8,    180.631,    2337.637,   2318.502,
   22,       53.3,    180.754,    2385.012,   2362.618,
   23,       55.8,    180.800,    2428.100,   2404.999,
   24,       58.3,    180.861,    2471.510,   2445.674,
   25,       60.8,    180.876,    2511.660,   2484.672,
   26,       63.3,    180.861,    2547.812,   2522.025,
   27,       65.8,    180.876,    2584.638,   2557.772,
