----,
DateTime:        , 2023/09/20, 17:20:16, 1695241216562,
RFID_EPC:        ,--Not Acquired--,
RFID_UserData:   ,--Not Acquired--,
Barcode:         ,--Not Acquired--,
PIF:,        -1185.00,
PARs:,            0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Light:,           0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Cycles:,            1,
                    1,      54,      55,      56,
Lamps:,        #10000,
Gain:,              2,      25, 
SNR_raw:,     156.41,
Position:,        0.0,              0.0,   NoData,
DataPt,      Time(us),   EX,         EM,       Fit,
==========,==========,==========,==========,=========,
    0,        0.0,      0.000,       0.000,     39.739,
    1,        0.8,    511.518,      44.769,     44.053,
    2,        3.3,    539.209,      48.743,     48.622,
    3,        5.8,    539.915,      52.508,     53.076,
    4,        8.3,    540.165,      56.464,     57.316,
    5,       10.8,    540.415,      61.157,     61.292,
    6,       13.3,    541.048,      64.597,     64.988,
    7,       15.8,    541.033,      68.573,     68.399,
    8,       18.3,    541.386,      72.684,     71.533,
    9,       20.8,    541.710,      75.409,     74.404,
   10,       23.3,    541.886,      78.430,     77.029,
   11,       25.8,    541.901,      80.734,     79.424,
   12,       28.3,    542.283,      83.075,     81.607,
   13,       30.8,    542.239,      84.741,     83.597,
   14,       33.3,    542.415,      86.834,     85.409,
   15,       35.8,    542.342,      87.952,     87.057,
   16,       38.3,    542.489,      89.495,     88.558,
   17,       40.8,    542.533,      90.686,     89.923,
   18,       43.3,    542.636,      91.314,     91.164,
   19,       45.8,    542.533,      92.529,     92.294,
   20,       48.3,    542.577,      92.982,     93.321,
   21,       50.8,    542.857,      93.947,     94.254,
   22,       53.3,    542.871,      95.050,     95.104,
   23,       55.8,    543.077,      94.830,     95.876,
   24,       58.3,    543.062,      95.753,     96.578,
   25,       60.8,    543.107,      96.206,     97.217,
   26,       63.3,    543.151,      96.566,     97.797,
   27,       65.8,    543.092,      97.129,     98.325,
   28,       68.3,    543.136,      97.950,     98.806,
   29,       70.8,    543.136,      97.858,     99.242,
