----,
DateTime:        , 2023/09/18, 14:49:40, 1695059380042,
RFID_EPC:        ,--Not Acquired--,
RFID_UserData:   ,--Not Acquired--,
Barcode:         ,--Not Acquired--,
PIF:,        -2850.00,
PARs:,            0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Light:,           0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Cycles:,            1,
                    1,      54,      55,      56,
Lamps:,        #10000,
Gain:,              1,       1, 
SNR_raw:,     140.18,
Position:,        0.0,              0.0,   NoData,
DataPt,      Time(us),   EX,         EM,       Fit,
==========,==========,==========,==========,=========,
    0,        0.0,      0.000,       0.000,    256.004,
    1,        0.8,    517.613,     292.110,    286.871,
    2,        3.3,    537.492,     325.141,    322.866,
    3,        5.8,    541.618,     356.709,    360.513,
    4,        8.3,    539.743,     391.853,    397.750,
    5,       10.8,    541.243,     426.980,    433.540,
    6,       13.3,    540.493,     463.651,    467.145,
    7,       15.8,    540.493,     498.804,    498.212,
    8,       18.3,    541.243,     528.598,    526.597,
    9,       20.8,    542.744,     555.142,    552.289,
   10,       23.3,    541.993,     579.712,    575.360,
   11,       25.8,    540.118,     603.202,    595.945,
   12,       28.3,    540.868,     620.669,    614.191,
   13,       30.8,    541.618,     635.318,    630.298,
   14,       33.3,    542.368,     648.637,    644.463,
   15,       35.8,    543.494,     659.437,    656.872,
   16,       38.3,    541.993,     671.410,    667.767,
   17,       40.8,    542.744,     679.142,    677.251,
   18,       43.3,    543.494,     685.748,    685.491,
   19,       45.8,    543.119,     693.219,    692.670,
   20,       48.3,    544.619,     696.634,    698.856,
   21,       50.8,    543.494,     702.676,    704.262,
   22,       53.3,    542.744,     708.253,    708.963,
   23,       55.8,    543.119,     711.631,    713.008,
   24,       58.3,    544.619,     713.343,    716.452,
   25,       60.8,    543.494,     718.132,    719.473,
   26,       63.3,    543.119,     721.205,    722.090,
   27,       65.8,    544.244,     721.368,    724.302,
   28,       68.3,    541.993,     727.869,    726.296,
   29,       70.8,    543.494,     727.331,    727.945,
