----,
DateTime:        , 2023/09/19, 15:34:41, 1695148481469,
RFID_EPC:        ,--Not Acquired--,
RFID_UserData:   ,--Not Acquired--,
Barcode:         ,--Not Acquired--,
PIF:,        -1140.00,
PARs:,            0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Light:,           0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Cycles:,            1,
                    1,      54,      55,      56,
Lamps:,        #10000,
Gain:,              2,      25, 
SNR_raw:,     112.37,
Position:,        0.0,              0.0,   NoData,
DataPt,      Time(us),   EX,         EM,       Fit,
==========,==========,==========,==========,=========,
    0,        0.0,      0.000,       0.000,    170.668,
    1,        0.8,    509.871,     235.059,    217.307,
    2,        3.3,    539.394,     264.506,    262.625,
    3,        5.8,    539.823,     292.318,    303.877,
    4,        8.3,    540.356,     326.452,    341.138,
    5,       10.8,    540.666,     360.943,    374.570,
    6,       13.3,    540.829,     394.764,    404.403,
    7,       15.8,    541.140,     426.415,    430.912,
    8,       18.3,    541.599,     453.565,    454.383,
    9,       20.8,    541.613,     477.462,    475.093,
   10,       23.3,    541.924,     497.579,    493.321,
   11,       25.8,    541.969,     515.436,    509.327,
   12,       28.3,    542.191,     529.980,    523.355,
   13,       30.8,    542.472,     541.872,    535.630,
   14,       33.3,    542.353,     552.868,    546.356,
   15,       35.8,    542.635,     561.335,    555.715,
   16,       38.3,    542.664,     568.399,    563.874,
   17,       40.8,    542.635,     575.249,    570.982,
   18,       43.3,    542.709,     580.330,    577.168,
   19,       45.8,    542.738,     584.444,    582.548,
   20,       48.3,    542.857,     588.830,    587.223,
   21,       50.8,    542.901,     592.281,    591.285,
   22,       53.3,    542.975,     595.331,    594.812,
   23,       55.8,    543.049,     597.736,    597.873,
   24,       58.3,    543.108,     600.249,    600.529,
   25,       60.8,    543.182,     602.192,    602.832,
   26,       63.3,    543.330,     603.777,    604.827,
   27,       65.8,    543.079,     605.898,    606.563,
   28,       68.3,    543.152,     607.104,    608.067,
   29,       70.8,    543.019,     608.726,    609.374,
