----,
DateTime:        , 2023/09/18, 17:18:55, 1695068335276,
RFID_EPC:        ,--Not Acquired--,
RFID_UserData:   ,--Not Acquired--,
Barcode:         ,--Not Acquired--,
PIF:,        -2870.00,
PARs:,            0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Light:,           0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Cycles:,            1,
                    1,      54,      55,      56,
Lamps:,        #10000,
Gain:,              1,       1, 
SNR_raw:,      99.11,
Position:,        0.0,              0.0,   NoData,
DataPt,      Time(us),   EX,         EM,       Fit,
==========,==========,==========,==========,=========,
    0,        0.0,      0.000,       0.000,    122.975,
    1,        0.8,    517.059,     163.811,    153.710,
    2,        3.3,    539.343,     184.825,    183.403,
    3,        5.8,    537.454,     205.041,    210.511,
    4,        8.3,    539.721,     226.784,    235.203,
    5,       10.8,    540.476,     249.410,    257.451,
    6,       13.3,    540.098,     272.173,    277.326,
    7,       15.8,    540.854,     291.576,    295.000,
    8,       18.3,    540.854,     310.435,    310.619,
    9,       20.8,    541.231,     325.923,    324.365,
   10,       23.3,    541.609,     338.251,    336.413,
   11,       25.8,    541.987,     350.378,    346.935,
   12,       28.3,    539.721,     360.557,    356.085,
   13,       30.8,    543.120,     366.770,    364.040,
   14,       33.3,    542.742,     373.105,    370.932,
   15,       35.8,    541.609,     379.425,    376.891,
   16,       38.3,    540.854,     384.207,    382.038,
   17,       40.8,    541.987,     387.832,    386.471,
   18,       43.3,    541.987,     391.892,    390.287,
   19,       45.8,    540.854,     394.746,    393.577,
   20,       48.3,    541.987,     396.135,    396.395,
   21,       50.8,    542.364,     398.625,    398.812,
   22,       53.3,    543.120,     399.359,    400.879,
   23,       55.8,    542.364,     401.206,    402.659,
   24,       58.3,    542.742,     403.322,    404.180,
   25,       60.8,    543.498,     403.498,    405.476,
   26,       63.3,    542.742,     405.165,    406.594,
   27,       65.8,    543.120,     405.804,    407.546,
   28,       68.3,    544.631,     405.412,    408.345,
   29,       70.8,    544.631,     406.330,    409.029,
