----,
DateTime:        , 2023/09/18, 15:42:22, 1695062542552,
RFID_EPC:        ,--Not Acquired--,
RFID_UserData:   ,--Not Acquired--,
Barcode:         ,--Not Acquired--,
PIF:,        -2930.00,
PARs:,            0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Light:,           0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Cycles:,            1,
                    1,      54,      55,      56,
Lamps:,        #10000,
Gain:,              1,       1, 
SNR_raw:,     132.12,
Position:,        0.0,              0.0,   NoData,
DataPt,      Time(us),   EX,         EM,       Fit,
==========,==========,==========,==========,=========,
    0,        0.0,      0.000,       0.000,    141.990,
    1,        0.8,    516.450,     173.105,    167.368,
    2,        3.3,    537.766,     193.571,    192.439,
    3,        5.8,    540.010,     213.144,    215.969,
    4,        8.3,    539.636,     232.564,    237.680,
    5,       10.8,    538.514,     253.475,    257.477,
    6,       13.3,    539.636,     272.776,    275.418,
    7,       15.8,    539.636,     290.937,    291.516,
    8,       18.3,    539.636,     306.874,    305.855,
    9,       20.8,    541.506,     319.664,    318.572,
   10,       23.3,    541.506,     331.298,    329.762,
   11,       25.8,    542.254,     340.984,    339.567,
   12,       28.3,    542.254,     350.205,    348.116,
   13,       30.8,    542.254,     357.213,    355.544,
   14,       33.3,    543.002,     362.430,    361.976,
   15,       35.8,    541.880,     369.270,    367.533,
   16,       38.3,    541.880,     374.253,    372.321,
   17,       40.8,    543.750,     377.012,    376.431,
   18,       43.3,    541.132,     380.868,    379.972,
   19,       45.8,    544.124,     382.082,    382.989,
   20,       48.3,    542.628,     385.531,    385.582,
   21,       50.8,    544.498,     386.044,    387.785,
   22,       53.3,    543.750,     388.782,    389.672,
   23,       55.8,    543.002,     389.686,    391.290,
   24,       58.3,    543.750,     391.173,    392.662,
   25,       60.8,    541.506,     394.456,    393.852,
   26,       63.3,    543.750,     394.115,    394.844,
   27,       65.8,    543.750,     394.851,    395.689,
   28,       68.3,    542.254,     396.124,    396.423,
   29,       70.8,    543.002,     396.315,    397.040,
