----,
DateTime:        , 2023/09/18, 15:09:05, 1695060544912,
RFID_EPC:        ,--Not Acquired--,
RFID_UserData:   ,--Not Acquired--,
Barcode:         ,--Not Acquired--,
PIF:,        -2880.00,
PARs:,            0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Light:,           0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Cycles:,            1,
                    1,      54,      55,      56,
Lamps:,        #10000,
Gain:,              1,       1, 
SNR_raw:,     162.09,
Position:,        0.0,              0.0,   NoData,
DataPt,      Time(us),   EX,         EM,       Fit,
==========,==========,==========,==========,=========,
    0,        0.0,      0.000,       0.000,    128.223,
    1,        0.8,    517.526,     149.558,    145.710,
    2,        3.3,    540.419,     165.487,    164.264,
    3,        5.8,    541.169,     180.720,    182.607,
    4,        8.3,    541.544,     196.844,    200.310,
    5,       10.8,    540.043,     214.242,    217.058,
    6,       13.3,    541.544,     230.267,    232.742,
    7,       15.8,    540.043,     246.091,    247.220,
    8,       18.3,    541.169,     259.623,    260.497,
    9,       20.8,    542.670,     273.278,    272.581,
   10,       23.3,    541.544,     284.926,    283.487,
   11,       25.8,    541.544,     294.897,    293.281,
   12,       28.3,    541.169,     304.711,    302.034,
   13,       30.8,    542.670,     311.239,    309.826,
   14,       33.3,    542.295,     318.646,    316.738,
   15,       35.8,    541.544,     324.812,    322.850,
   16,       38.3,    541.920,     329.385,    328.237,
   17,       40.8,    540.794,     334.508,    332.980,
   18,       43.3,    542.295,     337.455,    337.135,
   19,       45.8,    541.544,     341.431,    340.782,
   20,       48.3,    540.794,     344.494,    343.977,
   21,       50.8,    542.670,     345.882,    346.754,
   22,       53.3,    543.421,     347.797,    349.173,
   23,       55.8,    543.046,     348.774,    351.287,
   24,       58.3,    542.670,     351.779,    353.134,
   25,       60.8,    541.920,     353.742,    354.748,
   26,       63.3,    542.295,     355.526,    356.148,
   27,       65.8,    542.670,     356.017,    357.360,
   28,       68.3,    543.796,     356.751,    358.402,
   29,       70.8,    543.421,     358.286,    359.313,
