----,
DateTime:        , 2023/09/18, 16:52:04, 1695066724766,
RFID_EPC:        ,--Not Acquired--,
RFID_UserData:   ,--Not Acquired--,
Barcode:         ,--Not Acquired--,
PIF:,        -2880.00,
PARs:,            0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Light:,           0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Cycles:,            1,
                    1,      54,      55,      56,
Lamps:,        #10000,
Gain:,              1,       1, 
SNR_raw:,     136.35,
Position:,        0.0,              0.0,   NoData,
DataPt,      Time(us),   EX,         EM,       Fit,
==========,==========,==========,==========,=========,
    0,        0.0,      0.000,       0.000,    124.873,
    1,        0.8,    516.875,     171.415,    154.908,
    2,        3.3,    537.234,     192.278,    184.720,
    3,        5.8,    538.365,     212.310,    212.771,
    4,        8.3,    540.250,     234.521,    238.839,
    5,       10.8,    540.627,     257.664,    262.783,
    6,       13.3,    541.381,     280.025,    284.628,
    7,       15.8,    540.627,     303.352,    304.423,
    8,       18.3,    539.873,     323.965,    322.290,
    9,       20.8,    539.496,     342.727,    338.373,
   10,       23.3,    541.758,     357.355,    352.832,
   11,       25.8,    543.266,     371.089,    365.804,
   12,       28.3,    542.512,     383.586,    377.419,
   13,       30.8,    542.512,     394.093,    387.805,
   14,       33.3,    544.397,     402.096,    397.078,
   15,       35.8,    541.758,     410.885,    405.373,
   16,       38.3,    542.135,     417.793,    412.767,
   17,       40.8,    542.889,     423.291,    419.354,
   18,       43.3,    543.643,     426.751,    425.219,
   19,       45.8,    544.020,     431.602,    430.445,
   20,       48.3,    542.135,     436.976,    435.126,
   21,       50.8,    541.381,     441.464,    439.301,
   22,       53.3,    544.397,     441.590,    442.975,
   23,       55.8,    544.020,     444.837,    446.258,
   24,       58.3,    543.643,     447.536,    449.191,
   25,       60.8,    545.528,     449.106,    451.774,
   26,       63.3,    543.266,     452.081,    454.115,
   27,       65.8,    543.643,     452.871,    456.191,
   28,       68.3,    544.020,     454.763,    458.032,
   29,       70.8,    543.643,     456.550,    459.678,
