----,
DateTime:        , 2023/09/19, 11:36:35, 1695134195481,
RFID_EPC:        ,--Not Acquired--,
RFID_UserData:   ,--Not Acquired--,
Barcode:         ,--Not Acquired--,
PIF:,        -1110.00,
PARs:,            0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Light:,           0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Cycles:,            1,
                    1,      54,      55,      56,
Lamps:,        #10000,
Gain:,              2,      25, 
SNR_raw:,     185.91,
Position:,        0.0,              0.0,   NoData,
DataPt,      Time(us),   EX,         EM,       Fit,
==========,==========,==========,==========,=========,
    0,        0.0,      0.000,       0.000,    228.463,
    1,        0.8,    508.999,     257.564,    252.569,
    2,        3.3,    539.455,     282.605,    280.874,
    3,        5.8,    539.991,     306.209,    310.188,
    4,        8.3,    540.245,     334.015,    339.109,
    5,       10.8,    540.528,     361.961,    366.800,
    6,       13.3,    540.916,     389.617,    392.786,
    7,       15.8,    541.214,     415.917,    416.831,
    8,       18.3,    541.363,     440.093,    438.850,
    9,       20.8,    541.900,     461.432,    458.857,
   10,       23.3,    541.706,     480.888,    476.931,
   11,       25.8,    541.765,     498.094,    493.180,
   12,       28.3,    542.064,     512.394,    507.732,
   13,       30.8,    542.093,     525.463,    520.727,
   14,       33.3,    542.421,     536.391,    532.300,
   15,       35.8,    542.570,     546.012,    542.587,
   16,       38.3,    542.645,     554.690,    551.717,
   17,       40.8,    542.660,     561.954,    559.810,
   18,       43.3,    542.690,     568.925,    566.974,
   19,       45.8,    542.854,     574.280,    573.304,
   20,       48.3,    542.898,     579.206,    578.897,
   21,       50.8,    542.869,     583.659,    583.835,
   22,       53.3,    542.958,     587.799,    588.190,
   23,       55.8,    543.033,     591.125,    592.027,
   24,       58.3,    543.018,     594.364,    595.411,
   25,       60.8,    542.928,     597.409,    598.394,
   26,       63.3,    543.152,     599.924,    601.013,
   27,       65.8,    543.197,     602.084,    603.318,
   28,       68.3,    543.286,     604.102,    605.345,
   29,       70.8,    543.271,     606.235,    607.129,
