----,
DateTime:        , 2023/09/18, 16:45:19, 1695066319083,
RFID_EPC:        ,--Not Acquired--,
RFID_UserData:   ,--Not Acquired--,
Barcode:         ,--Not Acquired--,
PIF:,        -2880.00,
PARs:,            0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Light:,           0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Cycles:,            1,
                    1,      54,      55,      56,
Lamps:,        #10000,
Gain:,              1,       1, 
SNR_raw:,     132.97,
Position:,        0.0,              0.0,   NoData,
DataPt,      Time(us),   EX,         EM,       Fit,
==========,==========,==========,==========,=========,
    0,        0.0,      0.000,       0.000,    151.937,
    1,        0.8,    519.103,     187.824,    178.935,
    2,        3.3,    542.149,     210.335,    207.759,
    3,        5.8,    540.637,     231.948,    235.917,
    4,        8.3,    540.637,     254.884,    262.640,
    5,       10.8,    541.771,     279.823,    287.526,
    6,       13.3,    539.882,     305.808,    310.324,
    7,       15.8,    542.149,     327.585,    331.068,
    8,       18.3,    542.526,     348.554,    349.789,
    9,       20.8,    543.660,     366.957,    366.595,
   10,       23.3,    542.149,     384.581,    381.609,
   11,       25.8,    541.393,     400.448,    394.976,
   12,       28.3,    540.637,     412.476,    406.845,
   13,       30.8,    542.904,     421.621,    417.351,
   14,       33.3,    541.393,     431.664,    426.663,
   15,       35.8,    542.149,     438.810,    434.882,
   16,       38.3,    544.038,     444.087,    442.119,
   17,       40.8,    542.149,     452.090,    448.531,
   18,       43.3,    542.904,     456.434,    454.166,
   19,       45.8,    542.904,     460.302,    459.129,
   20,       48.3,    543.660,     463.709,    463.485,
   21,       50.8,    542.526,     467.627,    467.337,
   22,       53.3,    544.415,     469.494,    470.687,
   23,       55.8,    542.904,     473.196,    473.665,
   24,       58.3,    542.904,     475.406,    476.277,
   25,       60.8,    541.771,     477.693,    478.590,
   26,       63.3,    540.260,     481.805,    480.642,
   27,       65.8,    542.149,     481.787,    482.394,
   28,       68.3,    542.904,     482.774,    483.917,
   29,       70.8,    544.038,     482.687,    485.236,
