----,
DateTime:        , 2023/09/20, 15:58:02, 1695236282512,
RFID_EPC:        ,--Not Acquired--,
RFID_UserData:   ,--Not Acquired--,
Barcode:         ,--Not Acquired--,
PIF:,        -1195.00,
PARs:,            0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Light:,           0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Cycles:,            1,
                    1,      54,      55,      56,
Lamps:,        #10000,
Gain:,              2,      25, 
SNR_raw:,     157.78,
Position:,        0.0,              0.0,   NoData,
DataPt,      Time(us),   EX,         EM,       Fit,
==========,==========,==========,==========,=========,
    0,        0.0,      0.000,       0.000,     80.431,
    1,        0.8,    510.609,      95.180,     92.281,
    2,        3.3,    539.440,     105.561,    105.019,
    3,        5.8,    539.972,     115.376,    117.468,
    4,        8.3,    540.149,     126.909,    129.289,
    5,       10.8,    540.681,     137.697,    140.330,
    6,       13.3,    540.918,     149.191,    150.532,
    7,       15.8,    541.184,     160.112,    159.896,
    8,       18.3,    541.509,     169.803,    168.454,
    9,       20.8,    541.745,     178.774,    176.253,
   10,       23.3,    542.011,     186.251,    183.347,
   11,       25.8,    542.277,     193.075,    189.793,
   12,       28.3,    542.233,     199.084,    195.644,
   13,       30.8,    542.381,     203.916,    200.952,
   14,       33.3,    542.174,     208.697,    205.765,
   15,       35.8,    542.632,     211.930,    210.128,
   16,       38.3,    542.558,     215.829,    214.084,
   17,       40.8,    542.647,     218.743,    217.669,
   18,       43.3,    542.662,     221.593,    220.918,
   19,       45.8,    542.662,     223.620,    223.862,
   20,       48.3,    542.987,     226.064,    226.529,
   21,       50.8,    542.883,     228.226,    228.947,
   22,       53.3,    543.031,     230.189,    231.137,
   23,       55.8,    542.869,     231.640,    233.123,
   24,       58.3,    543.046,     233.590,    234.921,
   25,       60.8,    543.149,     234.190,    236.550,
   26,       63.3,    543.046,     235.892,    238.027,
   27,       65.8,    542.972,     237.121,    239.366,
   28,       68.3,    543.238,     238.201,    240.576,
   29,       70.8,    542.957,     239.430,    241.676,
